prompt_template,metric,condition_a,condition_b,n_items,mean_diff_b_minus_a,sd_diff,effect_size_dz,t_stat,t_p_two_sided,perm_p_two_sided,bootstrap_ci95_low,bootstrap_ci95_high,mcnemar_b,mcnemar_c,mcnemar_p_exact
processing_teacher_forced,logprob_delta,active,filler,2080,0.4401558640566501,0.3747110207594866,1.1746541726061752,53.57247282382889,0.0,0.0,0.42420667827793457,0.4564199206485926,,,
processing_teacher_forced,passive_choice_delta,active,filler,2080,0.015865384615384615,0.15269967932904138,0.1038992660960175,4.7385355955406085,2.2983488811283635e-06,0.0,0.009134615384615385,0.022596153846153846,41.0,8.0,1.9646537765538596e-06
processing_teacher_forced,logprob_delta,active,no_prime_empty,2080,0.1653292132220862,0.3325410199495773,0.49716938153120127,22.674412437344518,6.808745443202731e-102,0.0,0.15109681106653514,0.1797734742613466,,,
processing_teacher_forced,passive_choice_delta,active,no_prime_empty,2080,0.01875,0.15237221520766825,0.1230539306293185,5.612122706616122,2.265880447467554e-08,0.0,0.0125,0.02548076923076923,44.0,5.0,7.59715845788378e-09
processing_teacher_forced,logprob_delta,active,no_prime_eos,2080,0.42892202374335464,0.4066225787502401,1.0548406462367441,48.10813528939316,0.0,0.0,0.4116869552043222,0.4465063563008339,,,
processing_teacher_forced,passive_choice_delta,active,no_prime_eos,2080,0.007692307692307693,0.1833325765128326,0.041958215166246024,1.9135890325430267,0.05580988151772067,0.074,0.0,0.015384615384615385,43.0,27.0,0.07223792719176257
processing_teacher_forced,logprob_delta,active,passive,2080,0.6371654545649503,0.2884457831499832,2.2089608924310165,100.74411698219622,0.0,0.0,0.6245968001284006,0.6496374796668434,,,
processing_teacher_forced,passive_choice_delta,active,passive,2080,0.022115384615384617,0.14709417608014477,0.15034847201112145,6.856945319531449,9.242824224124631e-12,0.0,0.015865384615384615,0.028846153846153848,46.0,0.0,2.842170943040401e-14
processing_teacher_forced,logprob_delta,no_prime_empty,filler,2080,0.2748266508345639,0.3364322192634752,0.8168856461970867,37.25571755640589,3.7209493370024262e-233,0.0,0.2604441171305502,0.28924343859397045,,,
processing_teacher_forced,passive_choice_delta,no_prime_empty,filler,2080,-0.0028846153846153848,0.08767943138320805,-0.03289956765353559,-1.5004511413979114,0.1336494236168308,0.2062,-0.006730769230769231,0.0004807692307692308,5.0,11.0,0.210113525390625
processing_teacher_forced,logprob_delta,no_prime_eos,filler,2080,0.01123384031329543,0.3990834153561417,0.02814910337296367,1.2837966361771371,0.1993561810621429,0.1989,-0.006235955283045802,0.028533700539279006,,,
processing_teacher_forced,passive_choice_delta,no_prime_eos,filler,2080,0.008173076923076924,0.13671937478714363,0.05977994659353487,2.726385040787495,0.006456970590171279,0.0093,0.002403846153846154,0.014423076923076924,28.0,11.0,0.009475304279476404
processing_teacher_forced,logprob_delta,no_prime_eos,no_prime_empty,2080,-0.2635928105212685,0.3273454974730651,-0.8052434279868402,-36.72475071252731,5.230527348282555e-228,0.0,-0.2775662475555535,-0.24960901290105517,,,
processing_teacher_forced,passive_choice_delta,no_prime_eos,no_prime_empty,2080,0.011057692307692308,0.1255017310664857,0.08810788674966079,4.018337889175248,6.069656677251342e-05,0.0001,0.0057692307692307696,0.016346153846153847,28.0,5.0,6.618769839406013e-05
processing_teacher_forced,logprob_delta,passive,filler,2080,-0.19700959050830033,0.3802239834215634,-0.5181408830012469,-23.630860061487574,1.4913553005401534e-109,0.0,-0.21304190741781423,-0.18082478296525678,,,
processing_teacher_forced,passive_choice_delta,passive,filler,2080,-0.00625,0.0788284527561271,-0.07928609253990726,-3.616002170645534,0.00030631267681058657,0.0002,-0.010096153846153847,-0.0028846153846153848,0.0,13.0,0.000244140625
processing_teacher_forced,logprob_delta,passive,no_prime_empty,2080,-0.47183624134286417,0.33873822790389213,-1.3929229194548867,-63.527059272792314,0.0,0.0,-0.4865338251004235,-0.45722454436341703,,,
processing_teacher_forced,passive_choice_delta,passive,no_prime_empty,2080,-0.0033653846153846156,0.057928163320375585,-0.0580958280477862,-2.649577417634842,0.008120298329589156,0.0192,-0.00625,-0.0009615384615384616,0.0,7.0,0.015625
processing_teacher_forced,logprob_delta,passive,no_prime_eos,2080,-0.20824343082159574,0.4084472386168876,-0.5098416910021576,-23.252358670865938,1.6859967913228196e-106,0.0,-0.2257724501223955,-0.19108723077063378,,,
processing_teacher_forced,passive_choice_delta,passive,no_prime_eos,2080,-0.014423076923076924,0.11925556264547671,-0.12094259255607129,-5.515830875208416,3.903798300506324e-08,0.0,-0.01971153846153846,-0.009615384615384616,0.0,30.0,1.862645149230957e-09
