prompt_template,metric,condition_a,condition_b,n_items,mean_diff_b_minus_a,sd_diff,effect_size_dz,t_stat,t_p_two_sided,perm_p_two_sided,bootstrap_ci95_low,bootstrap_ci95_high,mcnemar_b,mcnemar_c,mcnemar_p_exact
cue_list,passive_choice_delta,passive,filler,12,0.3333333333333333,0.6513389472789296,0.511766315719159,1.772810520855837,0.10391572266321403,0.2146,0.0,0.6666666666666666,5.0,1.0,0.21875
cue_list,logprob_delta,passive,no_prime_eos,12,2.10133949915568,2.0347807954388903,1.0327105031981754,3.577414122098523,0.004338284255619407,0.0022,1.0585662826895714,3.2368021582563715,,,
cue_list,passive_choice_delta,passive,no_prime_eos,12,0.5,0.674199862463242,0.7416198487095663,2.569046515733026,0.026094682241525783,0.0673,0.08333333333333333,0.8333333333333334,7.0,1.0,0.0703125
same_kind_event,logprob_delta,active,filler,12,0.09036497275034587,1.303780530947258,0.06930995716333596,0.24009673455464067,0.8146708926239562,0.8147,-0.6010940194129943,0.7816541954874989,,,
same_kind_event,passive_choice_delta,active,filler,12,-0.08333333333333333,0.6685579234215215,-0.12464639250231754,-0.4317877695883727,0.6742372381662264,1.0,-0.4166666666666667,0.25,2.0,3.0,1.0
same_kind_event,logprob_delta,active,no_prime_eos,12,0.23790591955184937,0.8419531116157547,0.28256433317918944,0.9788315629463528,0.34870030772608496,0.3406,-0.21529526958862938,0.6861941481630007,,,
same_kind_event,passive_choice_delta,active,no_prime_eos,12,0.08333333333333333,0.5149286505444373,0.16183471874253738,0.560611910581388,0.5862993069206739,1.0,-0.16666666666666666,0.3333333333333333,2.0,1.0,1.0
same_kind_event,logprob_delta,active,passive,12,-0.43217259645462036,0.367768793795137,-1.1751203575346283,-4.070736328516961,0.0018491065776040131,0.0023,-0.6331968083977699,-0.23470131506522499,,,
same_kind_event,passive_choice_delta,active,passive,12,-0.08333333333333333,0.28867513459481287,-0.28867513459481287,-1.0000000000000002,0.3388006961962016,1.0,-0.25,0.0,0.0,1.0,1.0
same_kind_event,logprob_delta,no_prime_eos,filler,12,-0.1475409468015035,0.7996802664943801,-0.18449992201044313,-0.6391264778291658,0.5358227201475287,0.5262,-0.5692208419243494,0.2906195625662802,,,
same_kind_event,passive_choice_delta,no_prime_eos,filler,12,-0.16666666666666666,0.38924947208076144,-0.42817441928883765,-1.4832396974191326,0.1660868135182955,0.4979,-0.4166666666666667,0.0,0.0,2.0,0.5
same_kind_event,logprob_delta,passive,filler,12,0.5225375692049662,1.2718582234596263,0.41084576847220705,1.4232114901370845,0.1824129268900129,0.1769,-0.1507392808794975,1.233775165180365,,,
same_kind_event,passive_choice_delta,passive,filler,12,0.0,0.6030226891555273,0.0,0.0,1.0,1.0,-0.3333333333333333,0.3333333333333333,2.0,2.0,1.0
same_kind_event,logprob_delta,passive,no_prime_eos,12,0.6700785160064697,0.7980110907725013,0.8396857183498683,2.908756653143884,0.014220617145446557,0.017,0.21557488888502122,1.0942886888980863,,,
same_kind_event,passive_choice_delta,passive,no_prime_eos,12,0.16666666666666666,0.5773502691896258,0.2886751345948128,1.0,0.3388006961962017,0.6357,-0.16666666666666666,0.5,3.0,1.0,0.625
