s_cong_Trans,s_inc_Trans,w_cong_Trans,w_inc_Trans,s_cong_Intrans,s_inc_Intrans,w_cong_Intrans,w_inc_Intrans,s_PE_Transitive,s_PE_Intransitive,w_PE_Transitive,w_PE_Intransitive
-61.375,-65.1875,-7.0078125,-7.12890625,-51.53125,-46.78125,-7.33984375,-6.734375,3.8125,-4.75,0.12109375,-0.60546875
-58.84375,-60.65625,-11.03125,-11.203125,-40.78125,-39.875,-11.1875,-10.5703125,1.8125,-0.90625,0.171875,-0.6171875
-61.75,-62.125,-6.47265625,-6.48828125,-39.78125,-40.6875,-7.046875,-6.7109375,0.375,0.90625,0.015625,-0.3359375
-57.59375,-64.0,-11.171875,-13.59375,-47.09375,-45.71875,-10.7421875,-9.9609375,6.40625,-1.375,2.421875,-0.78125
-51.0,-52.9375,-13.0,-13.3203125,-36.59375,-36.9375,-14.171875,-14.0859375,1.9375,0.34375,0.3203125,-0.0859375
-67.9375,-71.0,-7.07421875,-7.04296875,-48.34375,-48.875,-7.27734375,-7.30078125,3.0625,0.53125,-0.03125,0.0234375
-53.03125,-64.5,-4.6875,-8.8984375,-41.9375,-37.59375,-6.484375,-3.91015625,11.46875,-4.34375,4.2109375,-2.57421875
-61.34375,-63.375,-7.5859375,-7.97265625,-43.875,-43.03125,-7.46875,-7.3984375,2.03125,-0.84375,0.38671875,-0.0703125
-58.0625,-58.75,-7.60546875,-6.99609375,-36.84375,-36.875,-7.859375,-7.0625,0.6875,0.03125,-0.609375,-0.796875
-59.5,-62.96875,-10.203125,-10.1015625,-44.0,-41.34375,-13.1640625,-12.515625,3.46875,-2.65625,-0.1015625,-0.6484375
-59.28125,-59.875,-6.140625,-5.77734375,-43.1875,-42.96875,-8.8046875,-9.0625,0.59375,-0.21875,-0.36328125,0.2578125
-55.21875,-54.59375,-11.1640625,-11.6015625,-41.59375,-43.125,-11.5546875,-11.171875,-0.625,1.53125,0.4375,-0.3828125
-55.03125,-60.40625,-7.20703125,-8.328125,-40.34375,-38.4375,-8.375,-7.7421875,5.375,-1.90625,1.12109375,-0.6328125
-54.375,-54.9375,-7.703125,-7.984375,-38.0,-39.15625,-9.0546875,-8.578125,0.5625,1.15625,0.28125,-0.4765625
-66.0,-67.875,-7.2109375,-7.828125,-48.21875,-47.8125,-7.4765625,-6.93359375,1.875,-0.40625,0.6171875,-0.54296875
-57.28125,-55.5,-7.37109375,-7.5234375,-38.46875,-41.5,-5.7578125,-5.89453125,-1.78125,3.03125,0.15234375,0.13671875
-58.25,-60.21875,-5.87109375,-5.1328125,-42.71875,-41.71875,-4.9375,-5.203125,1.96875,-1.0,-0.73828125,0.265625
-61.78125,-68.3125,-8.109375,-8.0859375,-43.09375,-40.03125,-8.1953125,-7.66015625,6.53125,-3.0625,-0.0234375,-0.53515625
-58.40625,-60.65625,-12.3828125,-12.65625,-36.78125,-37.09375,-6.8671875,-6.4296875,2.25,0.3125,0.2734375,-0.4375
-58.65625,-61.9375,-11.71875,-11.3984375,-41.75,-41.875,-12.1328125,-11.84375,3.28125,0.125,-0.3203125,-0.2890625
-61.1875,-65.125,-7.12109375,-6.90625,-52.0,-52.84375,-6.953125,-6.91015625,3.9375,0.84375,-0.21484375,-0.04296875
-56.5625,-57.28125,-14.6171875,-15.390625,-39.5,-39.1875,-14.1484375,-13.515625,0.71875,-0.3125,0.7734375,-0.6328125
-60.78125,-64.0625,-12.4921875,-12.765625,-44.3125,-41.96875,-9.90625,-10.453125,3.28125,-2.34375,0.2734375,0.546875
-58.40625,-65.25,-8.4921875,-9.0703125,-42.0625,-41.21875,-9.984375,-9.671875,6.84375,-0.84375,0.578125,-0.3125
-61.25,-63.0625,-9.0390625,-9.171875,-45.96875,-45.375,-12.1640625,-11.1875,1.8125,-0.59375,0.1328125,-0.9765625
-55.125,-58.34375,-7.87890625,-8.2890625,-39.15625,-39.6875,-7.0859375,-7.0703125,3.21875,0.53125,0.41015625,-0.015625
-61.6875,-63.375,-9.484375,-10.3203125,-39.84375,-39.09375,-7.80078125,-7.390625,1.6875,-0.75,0.8359375,-0.41015625
-54.59375,-56.3125,-9.671875,-10.4609375,-38.40625,-40.46875,-11.3515625,-10.890625,1.71875,2.0625,0.7890625,-0.4609375
-61.875,-59.375,-7.328125,-5.71484375,-39.1875,-42.46875,-6.30859375,-7.10546875,-2.5,3.28125,-1.61328125,0.796875
-54.53125,-53.625,-6.4453125,-4.0859375,-32.78125,-35.28125,-3.142578125,-4.85546875,-0.90625,2.5,-2.359375,1.712890625
-60.03125,-63.75,-8.0,-8.75,-37.84375,-35.9375,-8.2421875,-8.09375,3.71875,-1.90625,0.75,-0.1484375
-57.09375,-58.9375,-13.34375,-13.2109375,-42.28125,-43.15625,-12.671875,-12.46875,1.84375,0.875,-0.1328125,-0.203125
-62.375,-62.28125,-6.15625,-6.51953125,-51.0,-52.0,-7.64453125,-7.60546875,-0.09375,1.0,0.36328125,-0.0390625
-59.0625,-67.875,-5.71484375,-6.0234375,-47.53125,-43.09375,-6.015625,-5.60546875,8.8125,-4.4375,0.30859375,-0.41015625
-63.0,-59.09375,-11.3515625,-11.015625,-39.0,-42.6875,-9.265625,-9.5234375,-3.90625,3.6875,-0.3359375,0.2578125
-57.28125,-59.5625,-6.2265625,-6.3671875,-43.8125,-44.46875,-7.87890625,-7.48828125,2.28125,0.65625,0.140625,-0.390625
-57.84375,-60.0,-5.7421875,-5.61328125,-41.8125,-42.5,-6.84375,-7.18359375,2.15625,0.6875,-0.12890625,0.33984375
-51.9375,-53.15625,-13.28125,-13.59375,-36.5,-37.5,-12.4453125,-12.6171875,1.21875,1.0,0.3125,0.171875
-59.53125,-63.3125,-5.01953125,-5.29296875,-43.0,-42.03125,-5.5703125,-5.21875,3.78125,-0.96875,0.2734375,-0.3515625
-57.71875,-59.3125,-15.296875,-12.6328125,-37.78125,-39.84375,-12.3359375,-12.9453125,1.59375,2.0625,-2.6640625,0.609375
-57.5,-60.46875,-9.84375,-9.609375,-38.1875,-38.875,-9.453125,-8.7734375,2.96875,0.6875,-0.234375,-0.6796875
-73.0625,-75.1875,-7.4453125,-7.6171875,-53.3125,-52.625,-7.0078125,-6.99609375,2.125,-0.6875,0.171875,-0.01171875
-63.34375,-65.6875,-13.859375,-11.1015625,-47.09375,-44.46875,-12.1328125,-10.609375,2.34375,-2.625,-2.7578125,-1.5234375
-68.0,-68.5625,-7.171875,-7.6796875,-37.53125,-36.5,-8.4375,-8.2578125,0.5625,-1.03125,0.5078125,-0.1796875
-67.875,-65.5,-10.890625,-10.078125,-43.1875,-50.34375,-6.8984375,-8.6171875,-2.375,7.15625,-0.8125,1.71875
-50.3125,-52.21875,-9.9609375,-11.03125,-42.59375,-41.9375,-7.62109375,-8.0078125,1.90625,-0.65625,1.0703125,0.38671875
-76.8125,-77.0,-9.15625,-9.2578125,-51.90625,-53.0625,-8.4609375,-8.234375,0.1875,1.15625,0.1015625,-0.2265625
-62.5625,-64.9375,-5.27734375,-4.74609375,-40.78125,-41.90625,-6.9609375,-6.734375,2.375,1.125,-0.53125,-0.2265625
-53.125,-55.0,-8.015625,-7.84375,-33.25,-33.0625,-6.671875,-6.515625,1.875,-0.1875,-0.171875,-0.15625
-59.3125,-58.03125,-7.69140625,-8.7265625,-41.9375,-43.65625,-9.703125,-8.5859375,-1.28125,1.71875,1.03515625,-1.1171875
-53.75,-57.28125,-7.43359375,-7.45703125,-42.09375,-41.3125,-8.0,-7.8125,3.53125,-0.78125,0.0234375,-0.1875
-53.28125,-55.9375,-6.953125,-7.24609375,-37.4375,-37.3125,-6.203125,-5.89453125,2.65625,-0.125,0.29296875,-0.30859375
-64.625,-65.625,-7.10546875,-7.265625,-46.59375,-47.625,-7.94921875,-7.9375,1.0,1.03125,0.16015625,-0.01171875
-65.625,-65.6875,-8.1171875,-7.78125,-48.625,-50.1875,-7.265625,-7.36328125,0.0625,1.5625,-0.3359375,0.09765625
-56.34375,-57.0,-5.71484375,-5.87109375,-40.96875,-40.15625,-6.09765625,-5.96875,0.65625,-0.8125,0.15625,-0.12890625
-56.375,-59.84375,-7.8984375,-8.390625,-37.125,-35.0,-6.09765625,-6.0234375,3.46875,-2.125,0.4921875,-0.07421875
-61.40625,-65.0,-10.5078125,-10.7578125,-41.5625,-39.8125,-13.265625,-12.2734375,3.59375,-1.75,0.25,-0.9921875
-70.1875,-70.4375,-7.73046875,-7.88671875,-46.375,-50.40625,-7.19921875,-7.28125,0.25,4.03125,0.15625,0.08203125
-74.8125,-80.375,-5.625,-6.203125,-50.96875,-50.1875,-5.18359375,-4.71484375,5.5625,-0.78125,0.578125,-0.46875
-53.5625,-56.625,-10.4765625,-10.78125,-43.125,-41.5,-9.421875,-9.0234375,3.0625,-1.625,0.3046875,-0.3984375
-59.40625,-63.90625,-12.3984375,-12.828125,-44.875,-43.65625,-12.8828125,-12.78125,4.5,-1.21875,0.4296875,-0.1015625
-59.0625,-59.71875,-6.59765625,-6.1640625,-40.40625,-40.6875,-6.5234375,-6.4140625,0.65625,0.28125,-0.43359375,-0.109375
-59.375,-60.125,-10.65625,-11.484375,-37.28125,-37.25,-12.359375,-12.09375,0.75,-0.03125,0.828125,-0.265625
-60.0,-61.53125,-10.1796875,-10.6796875,-45.625,-46.6875,-6.85546875,-6.7265625,1.53125,1.0625,0.5,-0.12890625
-62.71875,-59.5,-9.453125,-8.3125,-42.84375,-43.875,-7.421875,-7.5078125,-3.21875,1.03125,-1.140625,0.0859375
-61.75,-66.875,-14.4921875,-15.90625,-53.09375,-51.84375,-15.796875,-14.9765625,5.125,-1.25,1.4140625,-0.8203125
-61.5,-62.75,-7.5234375,-7.27734375,-42.90625,-44.21875,-6.75390625,-6.80859375,1.25,1.3125,-0.24609375,0.0546875
-59.9375,-62.9375,-8.4921875,-8.546875,-41.03125,-39.75,-9.5859375,-8.6875,3.0,-1.28125,0.0546875,-0.8984375
-63.34375,-63.875,-7.734375,-7.72265625,-45.59375,-44.15625,-9.8671875,-9.5234375,0.53125,-1.4375,-0.01171875,-0.34375
-57.875,-63.5,-7.859375,-7.37890625,-47.5625,-44.9375,-8.09375,-8.3125,5.625,-2.625,-0.48046875,0.21875
-62.28125,-65.125,-9.0390625,-9.578125,-49.53125,-46.0625,-9.46875,-9.34375,2.84375,-3.46875,0.5390625,-0.125
-61.8125,-66.0625,-6.2734375,-6.25,-39.3125,-38.0625,-7.65625,-6.71484375,4.25,-1.25,-0.0234375,-0.94140625
-63.53125,-64.125,-11.8359375,-12.65625,-41.875,-43.78125,-10.546875,-10.4765625,0.59375,1.90625,0.8203125,-0.0703125
-58.1875,-60.15625,-9.21875,-8.671875,-43.125,-40.96875,-7.69140625,-7.859375,1.96875,-2.15625,-0.546875,0.16796875
-49.0625,-51.84375,-11.234375,-11.65625,-36.4375,-35.0625,-13.0390625,-12.34375,2.78125,-1.375,0.421875,-0.6953125
-79.625,-81.375,-7.57421875,-6.89453125,-56.0,-56.59375,-7.265625,-7.12890625,1.75,0.59375,-0.6796875,-0.13671875
-57.46875,-62.0625,-7.30078125,-9.1796875,-48.0,-47.40625,-9.625,-8.9375,4.59375,-0.59375,1.87890625,-0.6875
-61.6875,-60.3125,-6.1953125,-5.71484375,-49.3125,-51.1875,-7.8671875,-7.98828125,-1.375,1.875,-0.48046875,0.12109375
-71.875,-77.0,-7.37890625,-8.7578125,-49.0,-48.5625,-8.0625,-7.47265625,5.125,-0.4375,1.37890625,-0.58984375
-64.1875,-65.375,-7.83203125,-7.8984375,-45.875,-46.96875,-8.234375,-7.5625,1.1875,1.09375,0.06640625,-0.671875
-61.03125,-61.59375,-6.0703125,-6.50390625,-42.625,-42.0,-7.30859375,-6.36328125,0.5625,-0.625,0.43359375,-0.9453125
-63.125,-66.5,-7.38671875,-7.2578125,-54.0625,-51.625,-8.4609375,-8.1875,3.375,-2.4375,-0.12890625,-0.2734375
-59.09375,-60.8125,-6.33984375,-6.79296875,-40.375,-41.375,-4.83984375,-4.6796875,1.71875,1.0,0.453125,-0.16015625
-69.8125,-76.5,-5.46484375,-6.13671875,-49.96875,-49.5,-9.3984375,-8.9609375,6.6875,-0.46875,0.671875,-0.4375
-59.09375,-58.84375,-6.0703125,-5.9296875,-37.75,-38.6875,-6.7265625,-6.34765625,-0.25,0.9375,-0.140625,-0.37890625
-63.59375,-62.65625,-8.3359375,-9.046875,-43.96875,-45.28125,-9.921875,-9.484375,-0.9375,1.3125,0.7109375,-0.4375
-69.375,-69.0625,-7.734375,-7.66796875,-52.03125,-52.0,-9.1015625,-8.7421875,-0.3125,-0.03125,-0.06640625,-0.359375
-61.15625,-64.5625,-8.296875,-8.3984375,-43.53125,-42.28125,-9.046875,-8.859375,3.40625,-1.25,0.1015625,-0.1875
-55.75,-61.65625,-8.8671875,-9.1640625,-40.375,-40.625,-10.484375,-10.4765625,5.90625,0.25,0.296875,-0.0078125
-59.59375,-60.125,-5.04296875,-4.4765625,-42.46875,-44.125,-4.3671875,-4.85546875,0.53125,1.65625,-0.56640625,0.48828125
-56.15625,-55.90625,-6.5703125,-5.96875,-38.125,-40.59375,-5.53515625,-5.97265625,-0.25,2.46875,-0.6015625,0.4375
-50.5,-49.53125,-8.6875,-8.5546875,-36.34375,-38.71875,-8.890625,-9.1484375,-0.96875,2.375,-0.1328125,0.2578125
-56.4375,-55.3125,-6.15234375,-5.78515625,-42.875,-44.71875,-6.7890625,-7.140625,-1.125,1.84375,-0.3671875,0.3515625
-61.34375,-64.4375,-9.7421875,-10.3515625,-41.59375,-41.03125,-10.1953125,-10.1484375,3.09375,-0.5625,0.609375,-0.046875
-57.9375,-66.4375,-8.4765625,-7.90234375,-45.3125,-39.9375,-7.62109375,-8.4375,8.5,-5.375,-0.57421875,0.81640625
-55.5625,-59.03125,-8.3984375,-8.6875,-33.53125,-32.15625,-10.1640625,-9.921875,3.46875,-1.375,0.2890625,-0.2421875
-56.6875,-56.9375,-7.9921875,-8.6953125,-39.28125,-39.5,-7.4375,-6.734375,0.25,0.21875,0.703125,-0.703125
-67.4375,-70.6875,-8.796875,-8.8359375,-49.875,-45.125,-7.93359375,-7.328125,3.25,-4.75,0.0390625,-0.60546875
-61.40625,-63.0625,-13.5859375,-13.3203125,-41.84375,-42.65625,-12.015625,-12.3359375,1.65625,0.8125,-0.265625,0.3203125
-56.9375,-59.1875,-5.70703125,-6.5703125,-44.75,-47.34375,-6.55078125,-6.63671875,2.25,2.59375,0.86328125,0.0859375
-62.25,-65.875,-7.265625,-7.21875,-48.90625,-46.875,-8.0703125,-8.640625,3.625,-2.03125,-0.046875,0.5703125
-66.4375,-65.5,-7.37890625,-7.62109375,-45.03125,-47.59375,-9.0,-9.1171875,-0.9375,2.5625,0.2421875,0.1171875
-66.8125,-68.4375,-6.109375,-6.5859375,-49.96875,-49.4375,-5.546875,-5.16796875,1.625,-0.53125,0.4765625,-0.37890625
-59.40625,-61.71875,-5.7109375,-5.8046875,-39.6875,-38.59375,-5.05078125,-4.953125,2.3125,-1.09375,0.09375,-0.09765625
-62.5,-67.1875,-11.7265625,-12.65625,-46.78125,-44.84375,-10.28125,-9.9140625,4.6875,-1.9375,0.9296875,-0.3671875
-57.59375,-62.53125,-12.4609375,-11.953125,-41.96875,-40.46875,-10.40625,-10.859375,4.9375,-1.5,-0.5078125,0.453125
-66.0,-70.4375,-5.49609375,-5.61328125,-43.0625,-41.40625,-5.17578125,-5.01953125,4.4375,-1.65625,0.1171875,-0.15625
-65.375,-65.75,-5.84375,-5.7734375,-49.21875,-49.09375,-5.86328125,-5.96875,0.375,-0.125,-0.0703125,0.10546875
-67.25,-68.5625,-8.546875,-8.8359375,-41.21875,-42.25,-4.6015625,-4.515625,1.3125,1.03125,0.2890625,-0.0859375
-62.90625,-67.1875,-13.2578125,-14.0546875,-44.5,-42.46875,-18.78125,-17.421875,4.28125,-2.03125,0.796875,-1.359375
-56.71875,-57.53125,-9.3359375,-9.859375,-37.71875,-38.75,-8.484375,-8.4140625,0.8125,1.03125,0.5234375,-0.0703125
-65.8125,-66.3125,-11.1484375,-11.53125,-42.5,-43.625,-11.9765625,-11.65625,0.5,1.125,0.3828125,-0.3203125
-58.375,-61.09375,-5.23828125,-5.26171875,-40.40625,-39.0625,-5.82421875,-5.6171875,2.71875,-1.34375,0.0234375,-0.20703125
-52.03125,-58.4375,-5.16015625,-6.3359375,-37.65625,-33.65625,-4.828125,-4.7734375,6.40625,-4.0,1.17578125,-0.0546875
-56.8125,-60.125,-8.3671875,-8.6875,-41.375,-40.53125,-8.6015625,-7.95703125,3.3125,-0.84375,0.3203125,-0.64453125
-62.03125,-62.90625,-6.234375,-6.96875,-39.90625,-39.9375,-9.390625,-8.140625,0.875,0.03125,0.734375,-1.25
-67.1875,-67.5625,-16.984375,-16.6875,-44.90625,-45.09375,-14.9375,-14.3046875,0.375,0.1875,-0.296875,-0.6328125
-59.6875,-63.5625,-10.4921875,-12.6328125,-41.5,-41.71875,-10.1484375,-10.34375,3.875,0.21875,2.140625,0.1953125
-54.875,-60.84375,-6.73828125,-7.66796875,-42.4375,-37.5625,-8.5859375,-7.05078125,5.96875,-4.875,0.9296875,-1.53515625
-51.84375,-53.40625,-10.3828125,-11.3828125,-40.0625,-40.34375,-5.2890625,-5.09375,1.5625,0.28125,1.0,-0.1953125
-55.71875,-57.15625,-9.7578125,-9.7578125,-38.40625,-39.21875,-8.8046875,-9.28125,1.4375,0.8125,0.0,0.4765625
-70.3125,-71.5,-7.68359375,-8.421875,-51.125,-51.75,-6.47265625,-6.01953125,1.1875,0.625,0.73828125,-0.453125
-79.1875,-80.0625,-9.4609375,-9.890625,-59.09375,-57.71875,-7.859375,-7.28125,0.875,-1.375,0.4296875,-0.578125
-61.75,-62.6875,-5.37109375,-6.51171875,-43.90625,-43.75,-6.61328125,-5.89453125,0.9375,-0.15625,1.140625,-0.71875
-66.1875,-70.6875,-8.8125,-9.1328125,-51.9375,-48.8125,-8.0859375,-7.37890625,4.5,-3.125,0.3203125,-0.70703125
-57.5,-57.90625,-7.83203125,-7.92578125,-38.84375,-40.03125,-8.828125,-9.171875,0.40625,1.1875,0.09375,0.34375
-52.5625,-54.46875,-10.53125,-11.1875,-39.78125,-37.84375,-12.7265625,-11.3046875,1.90625,-1.9375,0.65625,-1.421875
-66.3125,-70.6875,-6.6328125,-7.57421875,-48.4375,-47.125,-6.6484375,-6.609375,4.375,-1.3125,0.94140625,-0.0390625
-67.75,-71.3125,-8.1328125,-7.84765625,-55.15625,-53.875,-7.640625,-7.828125,3.5625,-1.28125,-0.28515625,0.1875
-64.0625,-65.1875,-6.46484375,-6.54296875,-43.0625,-45.5,-6.77734375,-6.4453125,1.125,2.4375,0.078125,-0.33203125
-63.8125,-66.375,-9.1640625,-9.796875,-49.65625,-50.375,-10.09375,-10.078125,2.5625,0.71875,0.6328125,-0.015625
-62.78125,-64.0625,-9.1484375,-8.703125,-47.5,-48.875,-8.4375,-8.9765625,1.28125,1.375,-0.4453125,0.5390625
-54.4375,-56.5,-6.62890625,-6.54296875,-42.96875,-44.75,-7.2421875,-7.80859375,2.0625,1.78125,-0.0859375,0.56640625
-59.46875,-57.9375,-9.796875,-9.6484375,-35.625,-38.0625,-9.421875,-10.0625,-1.53125,2.4375,-0.1484375,0.640625
-60.5,-61.5625,-10.484375,-11.046875,-44.28125,-46.1875,-11.7890625,-12.375,1.0625,1.90625,0.5625,0.5859375
-58.375,-59.28125,-7.8828125,-8.3046875,-42.34375,-43.5625,-8.46875,-8.9765625,0.90625,1.21875,0.421875,0.5078125
-60.03125,-61.84375,-8.0078125,-8.65625,-49.03125,-48.65625,-8.703125,-9.21875,1.8125,-0.375,0.6484375,0.515625
-52.5625,-54.71875,-10.015625,-9.96875,-37.46875,-38.71875,-9.328125,-9.7265625,2.15625,1.25,-0.046875,0.3984375
-64.6875,-63.875,-8.40625,-8.0234375,-42.46875,-42.8125,-10.390625,-10.2421875,-0.8125,0.34375,-0.3828125,-0.1484375
-55.46875,-54.375,-13.2109375,-13.0390625,-31.234375,-34.21875,-16.234375,-17.3125,-1.09375,2.984375,-0.171875,1.078125
-69.125,-69.0,-7.60546875,-7.46484375,-41.40625,-42.78125,-6.9296875,-7.1328125,-0.125,1.375,-0.140625,0.203125
-60.125,-62.4375,-12.0078125,-12.1640625,-41.0625,-40.65625,-10.4296875,-10.21875,2.3125,-0.40625,0.15625,-0.2109375
-57.875,-59.09375,-15.15625,-15.8828125,-35.84375,-36.71875,-14.390625,-14.2421875,1.21875,0.875,0.7265625,-0.1484375
-55.90625,-55.96875,-8.65625,-8.1640625,-36.53125,-36.3125,-7.22265625,-6.52734375,0.0625,-0.21875,-0.4921875,-0.6953125
-70.0625,-73.8125,-8.234375,-8.1796875,-47.375,-46.28125,-7.92578125,-7.51171875,3.75,-1.09375,-0.0546875,-0.4140625
-57.46875,-59.5,-7.86328125,-7.4609375,-41.84375,-42.46875,-6.2734375,-6.39453125,2.03125,0.625,-0.40234375,0.12109375
-54.84375,-56.46875,-8.2734375,-8.53125,-37.40625,-38.09375,-6.43359375,-6.390625,1.625,0.6875,0.2578125,-0.04296875
-59.625,-58.59375,-13.1015625,-13.453125,-40.15625,-43.59375,-12.0546875,-12.421875,-1.03125,3.4375,0.3515625,0.3671875
-61.3125,-64.1875,-7.7421875,-8.203125,-42.0,-41.59375,-7.8125,-7.5703125,2.875,-0.40625,0.4609375,-0.2421875
-49.0625,-52.65625,-6.88671875,-7.65234375,-37.9375,-36.71875,-6.57421875,-5.6640625,3.59375,-1.21875,0.765625,-0.91015625
-54.875,-58.84375,-12.7265625,-13.671875,-44.34375,-41.90625,-12.28125,-11.546875,3.96875,-2.4375,0.9453125,-0.734375
-62.21875,-62.3125,-12.125,-13.8125,-46.84375,-47.75,-11.7578125,-11.625,0.09375,0.90625,1.6875,-0.1328125
-56.5625,-59.9375,-10.59375,-11.671875,-39.8125,-38.09375,-12.515625,-11.3515625,3.375,-1.71875,1.078125,-1.1640625
-62.65625,-63.78125,-5.80078125,-5.76953125,-49.5625,-50.125,-6.55859375,-6.5625,1.125,0.5625,-0.03125,0.00390625
-59.1875,-59.03125,-9.78125,-9.75,-42.0625,-43.59375,-8.8046875,-9.015625,-0.15625,1.53125,-0.03125,0.2109375
-57.96875,-58.40625,-8.515625,-8.5625,-41.375,-42.34375,-8.265625,-9.171875,0.4375,0.96875,0.046875,0.90625
-56.59375,-61.0,-10.140625,-10.515625,-39.9375,-38.65625,-11.9375,-12.0703125,4.40625,-1.28125,0.375,0.1328125
-57.28125,-63.125,-6.2578125,-7.54296875,-45.78125,-41.78125,-3.779296875,-4.07421875,5.84375,-4.0,1.28515625,0.294921875
-55.03125,-59.5,-7.8203125,-8.421875,-45.4375,-44.03125,-16.421875,-15.875,4.46875,-1.40625,0.6015625,-0.546875
-65.25,-67.5625,-7.328125,-7.33984375,-50.53125,-50.25,-7.9765625,-7.88671875,2.3125,-0.28125,0.01171875,-0.08984375
-70.75,-73.75,-9.0234375,-10.1796875,-53.3125,-53.84375,-8.7109375,-7.7890625,3.0,0.53125,1.15625,-0.921875
-58.78125,-61.5625,-9.1484375,-9.5625,-46.46875,-47.375,-8.1015625,-8.125,2.78125,0.90625,0.4140625,0.0234375
-59.0625,-59.78125,-10.5078125,-10.890625,-37.1875,-38.34375,-7.8984375,-7.69921875,0.71875,1.15625,0.3828125,-0.19921875
-63.46875,-64.4375,-7.40234375,-7.203125,-42.0,-42.6875,-8.640625,-8.828125,0.96875,0.6875,-0.19921875,0.1875
-57.46875,-61.4375,-9.921875,-10.2578125,-43.53125,-42.40625,-11.984375,-10.515625,3.96875,-1.125,0.3359375,-1.46875
-65.9375,-65.1875,-8.2890625,-8.3671875,-42.8125,-43.8125,-10.25,-10.0546875,-0.75,1.0,0.078125,-0.1953125
-58.0,-64.4375,-9.2578125,-9.453125,-41.375,-38.625,-12.734375,-12.125,6.4375,-2.75,0.1953125,-0.609375
-52.15625,-58.375,-5.95703125,-6.328125,-34.21875,-32.15625,-8.234375,-7.8203125,6.21875,-2.0625,0.37109375,-0.4140625
-59.21875,-58.59375,-11.4140625,-11.1796875,-40.75,-43.0625,-11.7421875,-11.5078125,-0.625,2.3125,-0.234375,-0.234375
-60.0,-60.40625,-9.2109375,-9.234375,-40.5625,-43.3125,-9.0703125,-9.0234375,0.40625,2.75,0.0234375,-0.046875
-74.4375,-78.75,-12.1484375,-12.7578125,-56.84375,-55.8125,-7.515625,-7.734375,4.3125,-1.03125,0.609375,0.21875
-69.125,-70.875,-7.6171875,-7.78125,-57.28125,-57.96875,-6.03125,-6.06640625,1.75,0.6875,0.1640625,0.03515625
-61.84375,-62.90625,-13.125,-13.3125,-40.5625,-41.0,-10.6328125,-10.6171875,1.0625,0.4375,0.1875,-0.015625
-63.5625,-63.5,-6.81640625,-6.3515625,-43.25,-42.84375,-5.875,-5.57421875,-0.0625,-0.40625,-0.46484375,-0.30078125
-66.25,-66.4375,-8.4921875,-8.609375,-47.875,-49.8125,-7.76171875,-7.34375,0.1875,1.9375,0.1171875,-0.41796875
-57.875,-59.96875,-6.92578125,-6.89453125,-42.96875,-40.625,-7.76171875,-7.65625,2.09375,-2.34375,-0.03125,-0.10546875
-58.1875,-59.46875,-6.70703125,-7.84375,-45.1875,-43.40625,-7.5859375,-6.5625,1.28125,-1.78125,1.13671875,-1.0234375
-53.71875,-54.21875,-13.0390625,-12.5,-39.25,-41.3125,-13.15625,-13.6171875,0.5,2.0625,-0.5390625,0.4609375
-73.875,-79.5,-6.5625,-6.4609375,-52.3125,-49.34375,-9.7578125,-9.046875,5.625,-2.96875,-0.1015625,-0.7109375
-52.5,-53.40625,-9.2109375,-9.046875,-37.0,-38.1875,-8.9921875,-8.9609375,0.90625,1.1875,-0.1640625,-0.03125
-59.25,-62.125,-12.203125,-11.5546875,-40.40625,-40.09375,-10.15625,-10.5,2.875,-0.3125,-0.6484375,0.34375
-60.15625,-60.0,-12.7734375,-12.5625,-41.3125,-43.6875,-12.25,-12.640625,-0.15625,2.375,-0.2109375,0.390625
-56.53125,-57.5625,-6.1328125,-6.140625,-37.90625,-43.15625,-5.515625,-5.77734375,1.03125,5.25,0.0078125,0.26171875
-60.03125,-62.34375,-5.546875,-6.55859375,-44.71875,-43.4375,-9.21875,-6.75,2.3125,-1.28125,1.01171875,-2.46875
-59.28125,-64.9375,-8.1328125,-8.4921875,-43.78125,-42.46875,-8.421875,-8.671875,5.65625,-1.3125,0.359375,0.25
-55.25,-57.8125,-13.15625,-13.4609375,-39.21875,-37.84375,-13.796875,-12.78125,2.5625,-1.375,0.3046875,-1.015625
-61.25,-61.0625,-5.828125,-5.703125,-44.21875,-43.375,-6.23828125,-6.08203125,-0.1875,-0.84375,-0.125,-0.15625
-61.53125,-59.28125,-7.671875,-8.0546875,-40.375,-42.40625,-6.52734375,-6.41796875,-2.25,2.03125,0.3828125,-0.109375
-59.21875,-67.0,-6.58203125,-7.82421875,-44.84375,-39.90625,-7.23828125,-6.6953125,7.78125,-4.9375,1.2421875,-0.54296875
-61.5625,-62.3125,-7.69921875,-8.15625,-44.0,-44.46875,-7.5703125,-7.078125,0.75,0.46875,0.45703125,-0.4921875
-56.9375,-65.5,-9.9453125,-9.828125,-43.59375,-39.59375,-10.0,-10.0234375,8.5625,-4.0,-0.1171875,0.0234375
-57.5625,-60.46875,-8.609375,-9.0078125,-40.0,-37.1875,-8.59375,-8.2265625,2.90625,-2.8125,0.3984375,-0.3671875
-54.5625,-60.15625,-6.234375,-6.7109375,-46.5,-43.90625,-6.8359375,-6.29296875,5.59375,-2.59375,0.4765625,-0.54296875
-60.65625,-61.34375,-7.63671875,-7.98046875,-46.5625,-45.09375,-8.984375,-8.78125,0.6875,-1.46875,0.34375,-0.203125
