prompt_template,metric,condition_a,condition_b,n_items,mean_diff_b_minus_a,sd_diff,effect_size_dz,t_stat,t_p_two_sided,perm_p_two_sided,bootstrap_ci95_low,bootstrap_ci95_high,mcnemar_b,mcnemar_c,mcnemar_p_exact
role_labeled,logprob_delta,active,filler,2080,3.5702815062724627,2.971345471999601,1.2015706486899354,54.80005300626776,0.0,0.0,3.4412377358457213,3.698186483686933,,,
role_labeled,passive_choice_delta,active,filler,2080,0.20048076923076924,0.40877785635884906,0.49043940642121164,22.367478348066953,1.7826930385662403e-99,0.0,0.1831730769230769,0.2178004807692306,424.0,7.0,1.9139897649837414e-115
role_labeled,logprob_delta,active,no_prime_eos,2080,4.255718270402689,3.1980307679051774,1.3307308713575428,60.69066547770531,0.0,0.0,4.117760042725847,4.394318614859993,,,
role_labeled,passive_choice_delta,active,no_prime_eos,2080,0.2605769230769231,0.4455797050374641,0.5848042900764835,26.671179201510164,4.8572598133943005e-135,0.0,0.24182692307692308,0.28028846153846154,548.0,6.0,1.3399979641341507e-153
role_labeled,logprob_delta,active,passive,2080,9.280969095000854,2.758280731456121,3.3647659533557874,153.45693804906165,0.0,0.0,9.16479813012366,9.39764016061448,,,
role_labeled,passive_choice_delta,active,passive,2080,0.8221153846153846,0.3825075441243235,2.149278876309375,98.02219825810553,0.0,0.0,0.8057692307692308,0.8379807692307693,1710.0,0.0,0.0
role_labeled,logprob_delta,no_prime_eos,filler,2080,-0.6854367641302256,1.9234591770384393,-0.3563562836751214,-16.25234708904122,5.24835651231423e-56,0.0,-0.7678728886751028,-0.6024278065333,,,
role_labeled,passive_choice_delta,no_prime_eos,filler,2080,-0.06009615384615385,0.3653379972324973,-0.1644946715134842,-7.5021112807771955,9.251249844051145e-14,0.0,-0.07596153846153846,-0.04471153846153846,80.0,205.0,8.175880531900461e-14
role_labeled,logprob_delta,passive,filler,2080,-5.710687588728391,3.1536017686343647,-1.8108461396510906,-82.58729068263261,0.0,0.0,-5.847295664915672,-5.5753133060955085,,,
role_labeled,passive_choice_delta,passive,filler,2080,-0.6216346153846154,0.496852257328238,-1.2511458008209104,-57.06102781247932,0.0,0.0,-0.6427884615384616,-0.6009615384615384,12.0,1305.0,0.0
role_labeled,logprob_delta,passive,no_prime_eos,2080,-5.0252508245981655,3.3062721817042697,-1.519914437899611,-69.31876361386024,0.0,0.0,-5.167069136339884,-4.8805393387377265,,,
role_labeled,passive_choice_delta,passive,no_prime_eos,2080,-0.5615384615384615,0.5181288145408134,-1.0837815728046694,-49.42804461948705,0.0,0.0,-0.5836658653846154,-0.5389423076923077,23.0,1191.0,0.0
